CAND_ID,degree_in,degree_in_raw,degree_out,degree_out_raw,pagerank,katz,CANDIDATE NAME,chairs_next,chairs_now,total,negative,positive,absolute,HyPAC,PAC,SupPAC,CAND_PTY_AFFILIATION,CAND_OFFICE_ST,cumulative_occurrence,24E,24A,total_24a_positive,total_24e_positive
H8OH15076,0.002304147465437788,1,0.01152073732718894,5,0.001202920916318122,0.02434965866727631,"Stivers, Steve",0,0,1394595.0,-46.35,1440.945,1487.295,2.0,355.0,0.0,REP,OH,2,0.0,0.0,0.0,0.0
H2AL01077,0.009216589861751152,4,0.009216589861751152,4,0.00270136219578194,0.030485298246285795,"Bonner, Jo",0,1,469813.0,-12.0,481.813,493.813,0.0,125.0,0.0,REP,AL,3,0.0,0.0,0.0,0.0
H0FL12101,0.006912442396313364,3,0.01152073732718894,5,0.0012870268401640765,0.02866733096361609,"Ross, Dennis",0,0,544649.0,-16.2,560.849,577.049,1.0,170.0,0.0,REP,FL,2,0.0,0.0,0.0,0.0
H6CO07023,0.06221198156682028,27,0.006912442396313364,3,0.003046725597299965,0.09260714684988951,"Perlmutter, Ed",0,0,2286186.0,-27.0,2313.186,2340.186,1.0,285.0,3.0,DEM,CO,3,3.0,0.0,0.0,67.719
H0KY06104,0.020737327188940093,9,0.002304147465437788,1,0.002102582638059756,0.04848190027744932,"Barr, Garland ""Andy""",0,0,718764.0,0.0,718.764,718.764,0.0,21.0,3.0,REP,KY,1,2.0,1.0,20.575,1.478
H0KY05015,0.002304147465437788,1,0.0,0,0.0028451409161758456,0.025300320351240725,"Rogers, Harold ""Hal"" ",1,1,915234.0,-14.3,929.534,943.834,1.0,231.0,0.0,REP,KY,3,0.0,0.0,0.0,0.0
H0WV02138,0.004608294930875576,2,0.013824884792626727,6,0.0021813447573533935,0.024542558316037934,"Capito, Shelley Moore",0,0,1136865.0,-49.5,1186.365,1235.865,1.0,242.0,0.0,REP,WV,3,0.0,0.0,0.0,0.0
H0AL02087,0.01152073732718894,5,0.02534562211981567,11,0.0024988232764886543,0.04228800807379396,"Roby, Martha",0,0,468285.0,-26.5,494.785,521.285,0.0,163.0,0.0,REP,AL,2,0.0,0.0,0.0,0.0
H0MO04086,0.02534562211981567,11,0.002304147465437788,1,0.0028151525704847064,0.057387584309693304,"Hartzler, Vicky",0,0,574099.0,-11.0,585.099,596.099,0.0,175.0,1.0,REP,MO,2,0.0,1.0,61.196,0.0
H0SD00054,0.004608294930875576,2,0.0,0,0.0013815522744638116,0.025178846864972022,"Noem, Kristi",0,0,955829.0,-11.0,966.829,977.829,0.0,287.0,0.0,REP,SD,2,0.0,0.0,0.0,0.0
H0TN06257,0.016129032258064516,7,0.0,0,0.001954589940784219,0.041731317869809575,"Black, Diane",0,0,1201534.0,-35.75,1237.284,1273.034,2.0,304.0,1.0,REP,TN,2,0.0,1.0,55.527,0.0
H0WA03187,0.006912442396313364,3,0.002304147465437788,1,0.001550592039176444,0.02753501959931911,"Beutler, Jaime Herrera",0,0,496271.0,-7.5,503.771,511.271,2.0,150.0,0.0,REP,WA,2,0.0,0.0,0.0,0.0
H8CA05035,0.004608294930875576,2,0.14055299539170507,61,0.0012244230315424647,0.024997050136704852,"Pelosi, Nancy ",1,1,995386.0,-13.5,1008.886,1022.386,1.0,175.0,1.0,DEM,CA,3,0.0,1.0,0.065,0.0
H6VT00160,0.002304147465437788,1,0.06221198156682028,27,0.0010694774330430703,0.022724591033368234,"Welch, Peter",0,0,507166.0,-12.5,519.666,532.166,2.0,141.0,0.0,DEM,VT,3,0.0,0.0,0.0,0.0
H0CA19173,0.08986175115207373,39,0.018433179723502304,8,0.011547206311301112,0.1441425561048452,"Denham, Jeff",0,0,1754131.0,-18.249,1772.38,1790.629,2.0,278.0,1.0,REP,CA,2,0.0,1.0,380.861,0.0
H0TN04195,0.02534562211981567,11,0.0,0,0.0034736184423389315,0.05832399383214399,"DesJarlais, Scott",0,0,766873.0,-14.884,781.757,796.641,0.0,152.0,1.0,REP,TN,2,0.0,1.0,298.08,0.0
H0PA10078,0.009216589861751152,4,0.002304147465437788,1,0.01791128568343428,0.04665166524425452,"Marino, Thomas A.",0,0,382566.0,-10.4,392.966,403.366,1.0,127.0,0.0,REP,PA,2,0.0,0.0,0.0,0.0
H0FL02110,0.03686635944700461,16,0.0,0,0.00410438683037719,0.07478189891827892,"Southerland, Steve",0,0,2090847.0,-21.423,2112.27,2133.693,1.0,185.0,2.0,REP,FL,2,0.0,2.0,302.302,0.0
H0IN03198,0.006912442396313364,3,0.006912442396313364,3,0.0035859359479831388,0.04053738546302736,"Stutzman, Marlin A. ",0,0,392649.0,-10.5,403.149,413.649,0.0,147.0,0.0,REP,IN,2,0.0,0.0,0.0,0.0
H0NY29054,0.006912442396313364,3,0.016129032258064516,7,0.0031360939759381605,0.04407264227085078,"Reed, Thomas W., II",0,0,1133487.0,-26.0,1159.487,1185.487,2.0,338.0,0.0,REP,NY,1,0.0,0.0,0.0,0.0
H0KS03137,0.002304147465437788,1,0.0,0,0.0022847288009892313,0.0348663822071918,"Yoder, Kevin",0,0,430905.0,-12.0,442.905,454.905,1.0,129.0,0.0,REP,KS,2,0.0,0.0,0.0,0.0
H8CO06138,0.08986175115207373,39,0.029953917050691243,13,0.0074949394331603435,0.1201542002609146,"Coffman, Mike",0,0,4422079.0,-18.45,4440.529,4458.979,2.0,237.0,6.0,REP,CO,3,1.0,5.0,1309.539,96.066
H0IN09070,0.006912442396313364,3,0.016129032258064516,7,0.001842875339530334,0.038076852897515334,"Young, Todd",0,0,214393.0,-4.5,218.893,223.393,1.0,74.0,0.0,REP,IN,2,0.0,0.0,0.0,0.0
H0VA02084,0.03917050691244239,17,0.0,0,0.0025732169792814035,0.07131627254475749,"Rigell, E. Scott",0,0,972742.0,-6.0,978.742,984.742,2.0,156.0,1.0,REP,VA,2,0.0,1.0,273.923,0.0
H0GA08099,0.004608294930875576,2,0.08064516129032258,35,0.0015656155471027895,0.03474000939538404,"Scott, Austin",0,0,430045.0,-42.0,472.045,514.045,3.0,139.0,0.0,REP,GA,2,0.0,0.0,0.0,0.0
H0NV03058,0.052995391705069124,23,0.0,0,0.0031946264482754045,0.08739950812369665,"Heck, Joe",0,0,3776721.0,-18.25,3794.971,3813.221,2.0,237.0,2.0,REP,NV,2,0.0,2.0,359.26,0.0
H0MS04120,0.009216589861751152,4,0.018433179723502304,8,0.0018954973316075761,0.04087246854801869,"Palazzo, Steven M.",0,0,373992.0,-18.5,392.492,410.992,1.0,124.0,0.0,REP,MS,2,0.0,0.0,0.0,0.0
H6CO03139,0.052995391705069124,23,0.0,0,0.003729966948212813,0.09065755560252137,"Tipton, Scott R.",0,0,1173236.0,-14.2,1187.436,1201.636,2.0,197.0,1.0,REP,CO,2,1.0,0.0,0.0,1.679
H0NJ03153,0.027649769585253454,12,0.0,0,0.0031607474206942045,0.05859933202746295,"Runyan, Jon",0,0,269349.0,-9.5,278.849,288.349,0.0,46.0,0.0,REP,NJ,2,0.0,0.0,0.0,0.0
H0NY20095,0.06912442396313365,30,0.0,0,0.008813874787697717,0.11175985239274883,"Gibson, Christopher P.",0,0,3083844.0,-18.0,3101.844,3119.844,3.0,277.0,3.0,REP,NY,2,1.0,2.0,352.713,1.5
H0CO04122,0.004608294930875576,2,0.03456221198156682,15,0.0016406814415710167,0.03607505488542211,"Gardner, Cory",0,0,1076367.0,-22.7,1099.067,1121.767,1.0,310.0,0.0,REP,CO,2,0.0,0.0,0.0,0.0
H0AR02107,0.009216589861751152,4,0.06682027649769585,29,0.00183621833593648,0.04087246854801869,"Griffin, Tim ",0,0,500573.0,-8.0,508.573,516.573,1.0,159.0,0.0,REP,AR,2,0.0,0.0,0.0,0.0
H0AL05163,0.006912442396313364,3,0.01152073732718894,5,0.0016155635897515833,0.0367852225883872,"Brooks, Mo",0,0,427227.0,-9.0,436.227,445.227,0.0,134.0,0.0,REP,AL,2,0.0,0.0,0.0,0.0
H2FL23021,0.0,0,0.02534562211981567,11,0.0010575137977555304,0.020452131930031613,"Hastings, Alcee L.",0,0,311215.0,-1.0,312.215,313.215,2.0,86.0,0.0,DEM,FL,3,0.0,0.0,0.0,0.0
H2GA13012,0.004608294930875576,2,0.004608294930875576,2,0.0011487107981133283,0.024542558316037934,"Scott, David",0,0,761610.0,-6.5,768.11,774.61,1.0,165.0,0.0,DEM,GA,3,0.0,0.0,0.0,0.0
H2CA30143,0.0,0,0.018433179723502304,8,0.0010575137977555304,0.020452131930031613,"Becerra, Xavier ",1,0,1191775.0,-22.0,1213.775,1235.775,1.0,285.0,0.0,DEM,CA,3,0.0,0.0,0.0,0.0
H6IA02146,0.08755760368663594,38,0.0,0,0.005219334731517085,0.12049539956510166,"Loebsack, Dave ",0,0,1552994.0,-12.5,1565.494,1577.994,1.0,179.0,0.0,DEM,IA,3,0.0,0.0,0.0,0.0
H2GA01157,0.0,0,0.004608294930875576,2,0.0010575137977555304,0.020452131930031613,"Kingston, Jack ",0,0,761736.0,-36.0,797.736,833.736,2.0,206.0,0.0,REP,GA,3,0.0,0.0,0.0,0.0
H2CA33048,0.002304147465437788,1,0.02534562211981567,11,0.001066977637415302,0.022497345123034775,"Roybal-Allard, Lucille ",0,0,305604.0,-10.5,316.104,326.604,0.0,87.0,0.0,DEM,CA,3,0.0,0.0,0.0,0.0
H6NY03031,0.10829493087557604,47,0.006912442396313364,3,0.009932641977196247,0.15263536000934882,"Slaughter, Louise M.",1,1,2471193.0,-10.5,2481.693,2492.193,1.0,211.0,0.0,DEM,NY,3,0.0,0.0,0.0,0.0
H0RI01073,0.0576036866359447,25,0.002304147465437788,1,0.0037883296090288356,0.08593933726705352,"Cicilline, David N.",0,0,920609.0,-11.5,932.109,943.609,1.0,131.0,0.0,DEM,RI,2,0.0,0.0,0.0,0.0
H6CO01141,0.006912442396313364,3,0.06682027649769585,29,0.011713837852031764,0.057433156474547956,"DeGette, Diana",0,0,540828.0,-21.25,562.078,583.328,1.0,156.0,0.0,DEM,CO,3,0.0,0.0,0.0,0.0
H8AZ01104,0.06682027649769585,29,0.0,0,0.004157417456133701,0.10181002459033121,"Kirkpatrick, Ann",0,0,3116737.0,-4.0,3120.737,3124.737,2.0,102.0,0.0,DEM,AZ,2,0.0,0.0,0.0,0.0
H2MD05155,0.002304147465437788,1,0.17511520737327188,76,0.0010694774330430703,0.022724591033368234,"Hoyer, Steny H. ",1,1,2645129.0,-33.01,2678.139,2711.149,2.0,488.0,0.0,DEM,MD,3,0.0,0.0,0.0,0.0
H2TN05131,0.0,0,0.009216589861751152,4,0.0010575137977555304,0.020452131930031613,"Cooper, Jim",0,0,338069.0,-6.75,344.819,351.569,2.0,113.0,0.0,DEM,TN,3,0.0,0.0,0.0,0.0
H2CT05131,0.04377880184331797,19,0.0,0,0.0022776812316804076,0.07208110946756759,"Esty, Elizabeth",0,0,478502.0,0.0,478.502,478.502,1.0,89.0,0.0,DEM,CT,1,0.0,0.0,0.0,0.0
H8CA52052,0.002304147465437788,1,0.02304147465437788,10,0.001185951621709572,0.022497345123034775,"Hunter, Duncan D. ",0,0,550083.0,-14.0,564.083,578.083,0.0,160.0,0.0,REP,CA,3,0.0,0.0,0.0,0.0
H2NJ02037,0.004608294930875576,2,0.0,0,0.0016078724700104288,0.02474707963533825,"LoBiondo, Frank A.",0,0,676310.0,-28.8,705.11,733.91,0.0,182.0,0.0,REP,NJ,3,0.0,0.0,0.0,0.0
H6CA24048,0.009216589861751152,4,0.020737327188940093,9,0.00121071933433805,0.029676043430475873,"Waxman, Henry A. ",1,1,941973.0,-17.0,958.973,975.973,1.0,213.0,0.0,DEM,CA,3,0.0,0.0,0.0,0.0
H4PA08074,0.029953917050691243,13,0.01152073732718894,5,0.0021275638298772184,0.05074906168662093,"Fitzpatrick, Mike",0,0,1451488.0,-19.75,1471.238,1490.988,0.0,229.0,4.0,REP,PA,2,0.0,4.0,81.003,0.0
H2PA11098,0.029953917050691243,13,0.0,0,0.0021516480939674063,0.05217784885068559,"Barletta, Lou",0,0,582404.0,-13.0,595.404,608.404,0.0,162.0,0.0,REP,PA,2,0.0,0.0,0.0,0.0
H0IN04170,0.0,0,0.0944700460829493,41,0.0010575137977555304,0.020452131930031613,"Rokita, Todd",0,0,137808.0,-4.5,142.308,146.808,1.0,54.0,0.0,REP,IN,2,0.0,0.0,0.0,0.0
H0IN08114,0.020737327188940093,9,0.002304147465437788,1,0.0028332621492879,0.04389853629433055,"Bucshon, Larry D. ",0,0,1198052.0,-16.5,1214.552,1231.052,1.0,162.0,1.0,REP,IN,2,1.0,0.0,0.0,1.125
H0WI07051,0.059907834101382486,26,0.002304147465437788,1,0.004969157234399681,0.09044632313527892,"Duffy, Sean",0,0,3136533.0,-21.5,3158.033,3179.533,2.0,264.0,4.0,REP,WI,2,1.0,3.0,360.156,2.588
H2VA06115,0.0,0,0.002304147465437788,1,0.0010575137977555304,0.020452131930031613,"Goodlatte, Robert W. ""Bob""",1,0,995005.0,-31.74,1026.745,1058.485,2.0,255.0,0.0,REP,VA,3,0.0,0.0,0.0,0.0
H6VA10050,0.004608294930875576,2,0.0,0,0.0021842401619570095,0.02474707963533825,"Wolf, Frank R.",0,0,366664.0,-4.6,371.264,375.864,0.0,104.0,0.0,REP,VA,3,0.0,0.0,0.0,0.0
H2PA06114,0.0,0,0.004608294930875576,2,0.0010575137977555304,0.020452131930031613,"Gerlach, Jim",0,0,1317124.0,-33.0,1350.124,1383.124,2.0,341.0,0.0,REP,PA,3,0.0,0.0,0.0,0.0
H8IL14067,0.04838709677419355,21,0.0,0,0.002996320898579677,0.08104064125085433,"Foster, Bill",0,0,2496307.0,-4.75,2501.057,2505.807,1.0,88.0,1.0,DEM,IL,2,1.0,0.0,0.0,11.869
H0NH02181,0.027649769585253454,12,0.0,0,0.0014779447244593353,0.05137539273100521,"Kuster, Ann McLane",0,0,2454281.0,-5.0,2459.281,2464.281,1.0,47.0,2.0,DEM,NH,1,2.0,0.0,0.0,91.184
H0CA03078,0.06221198156682028,27,0.0,0,0.004382943283022632,0.09808443871402735,"Bera, Ami ",0,0,3674073.0,-8.5,3682.573,3691.073,3.0,123.0,1.0,DEM,CA,1,1.0,0.0,0.0,3.5
H4TX19102,0.002304147465437788,1,0.020737327188940093,9,0.001185951621709572,0.022497345123034775,"Neugebauer, Randy",0,0,846187.0,-17.0,863.187,880.187,0.0,220.0,0.0,REP,TX,3,0.0,0.0,0.0,0.0
H6MN06074,0.006912442396313364,3,0.0,0,0.0012877104122997697,0.02701726627957176,"Bachmann, Michele",0,0,315232.0,-10.25,325.482,335.732,2.0,71.0,2.0,REP,MN,3,1.0,1.0,12.549,0.696
H6NJ12144,0.0,0,0.0576036866359447,25,0.0010575137977555304,0.020452131930031613,"Holt, Rush",0,0,601764.0,-15.025,616.789,631.814,1.0,143.0,0.0,DEM,NJ,3,0.0,0.0,0.0,0.0
H4CA16049,0.0,0,0.041474654377880185,18,0.0010575137977555304,0.020452131930031613,"Lofgren, Zoe ",0,0,401740.0,-10.5,412.24,422.74,0.0,128.0,0.0,DEM,CA,3,0.0,0.0,0.0,0.0
H2TX26093,0.0,0,0.016129032258064516,7,0.0010575137977555304,0.020452131930031613,"Burgess, Michael",0,0,815706.0,-23.0,838.706,861.706,0.0,222.0,0.0,REP,TX,3,0.0,0.0,0.0,0.0
H4TX19136,0.002304147465437788,1,0.1175115207373272,51,0.00107544138308865,0.022724591033368234,"Conaway, Mike",1,0,638844.0,-22.5,661.344,683.844,0.0,179.0,0.0,REP,TX,3,0.0,0.0,0.0,0.0
H8OH01043,0.009216589861751152,4,0.0,0,0.001294444339317977,0.02886023061237771,"Chabot, Steve",0,0,457460.0,-19.25,476.71,495.96,1.0,182.0,0.0,REP,OH,2,0.0,0.0,0.0,0.0
H0IN02190,0.05529953917050691,24,0.0,0,0.004821417835115557,0.09294610218455808,"Walorski, Jackie",0,0,1076835.0,0.0,1076.835,1076.835,2.0,170.0,2.0,REP,IN,1,1.0,1.0,441.17,27.03
H6CA05195,0.0,0,0.020737327188940093,9,0.0010575137977555304,0.020452131930031613,"Matsui, Doris ",0,0,615769.0,-6.0,621.769,627.769,0.0,191.0,0.0,DEM,CA,3,0.0,0.0,0.0,0.0
H8FL16022,0.0,0,0.02304147465437788,10,0.0010575137977555304,0.020452131930031613,"Rooney, Tom",0,0,494843.0,-23.5,518.343,541.843,2.0,138.0,0.0,REP,FL,3,0.0,0.0,0.0,0.0
H0CA32101,0.002304147465437788,1,0.05069124423963134,22,0.001066977637415302,0.022497345123034775,"Chu, Judy ",0,0,324617.0,-9.0,333.617,342.617,2.0,97.0,0.0,DEM,CA,2,0.0,0.0,0.0,0.0
H0CT03072,0.0,0,0.10829493087557604,47,0.0010575137977555304,0.020452131930031613,"DeLauro, Rosa L.",0,0,581536.0,-14.5,596.036,610.536,1.0,139.0,0.0,DEM,CT,3,0.0,0.0,0.0,0.0
H8CA12098,0.0,0,0.013824884792626727,6,0.0010575137977555304,0.020452131930031613,"Eshoo, Anna G.",0,0,660290.0,-34.5,694.79,729.29,0.0,181.0,0.0,DEM,CA,3,0.0,0.0,0.0,0.0
H8CA09060,0.002304147465437788,1,0.07373271889400922,32,0.0012143524167737782,0.025335248258028045,"Lee, Barbara ",0,0,332132.0,-6.125,338.257,344.382,1.0,98.0,0.0,DEM,CA,3,0.0,0.0,0.0,0.0
H4NY11138,0.006912442396313364,3,0.018433179723502304,8,0.001267947711261912,0.027566907947582087,"Clarke, Yvette D.",0,0,367918.0,-22.0,389.918,411.918,2.0,96.0,0.0,DEM,NY,3,0.0,0.0,0.0,0.0
H2TX03126,0.002304147465437788,1,0.05529953917050691,24,0.0018017144247769025,0.0231377654157927,"Sessions, Pete",1,0,1075884.0,-26.0,1101.884,1127.884,1.0,247.0,0.0,REP,TX,3,0.0,0.0,0.0,0.0
H2NY14037,0.004608294930875576,2,0.10138248847926268,44,0.0015429914815171036,0.028741039284680688,"Maloney, Carolyn B.",0,0,698790.0,-19.5,718.29,737.79,1.0,179.0,0.0,DEM,NY,3,0.0,0.0,0.0,0.0
H6VA01117,0.002304147465437788,1,0.009216589861751152,4,0.0010711359912052014,0.022497345123034775,"Scott, Robert C. ""Bobby""",0,0,259047.0,-10.0,269.047,279.047,1.0,65.0,0.0,DEM,VA,3,0.0,0.0,0.0,0.0
